Plate	Well Number	Well	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	hORFeome V5.1 Identifier	hORFeome V5.1 Clone Description	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Control Type	Control Comments	Channels	Comments
11058	48	D12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2334	"Homo sapiens family with sequence similarity 34, member A"		9926	LPGAT1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	49	E1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8431	Homo sapiens carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4		10164	CHST4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	50	E2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4181	"Homo sapiens NSFL1 (p97) cofactor (p47), transcript variant 1"		55968	NSFL1C				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	51	E3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	7117	Homo sapiens hypothetical protein LOC55565		55565	ZNF821				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	52	E4																annotation not available
11058	53	E5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2311	"Homo sapiens neural precursor cell expressed, developmentally down-regulated 5"		4735	SEPT2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	54	E6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8287	"Homo sapiens cell division cycle associated 7, transcript variant 2"		83879	CDCA7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	55	E7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8502	Homo sapiens leucine rich repeat containing 2		79442	LRRC2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	56	E8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2372	Homo sapiens zinc finger protein 607		84775	ZNF607				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	57	E9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2512	"Homo sapiens ataxia, cerebellar, Cayman type (caytaxin"		85300	ATCAY				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	58	E10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8155	Homo sapiens hypothetical protein KIAA1190		92999	ZBTB47				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	59	E11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9487	Homo sapiens chromosome 2 open reading frame 18		54978	C2orf18				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	60	E12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6817	Homo sapiens cAMP responsive element binding protein 3		10488	CREB3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	61	F1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9757	Homo sapiens hypothetical protein DKFZp761G058		152926	PPM1K				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	62	F2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2830	Homo sapiens hypothetical protein MGC9084		92342	C1orf156				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	63	F3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1512	Homo sapiens hypothetical protein LOC57821		57821	C1orf114				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	64	F4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2172	Homo sapiens hypothetical protein MGC33382		162681	C18orf54				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	65	F5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9429	"Homo sapiens hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2"		3284	HSD3B2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	66	F6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5117	"Homo sapiens ring finger protein 34, transcript variant 2"		80196	RNF34				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	67	F7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6985	Homo sapiens hypothetical protein LOC51244		51244	C3orf19				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	68	F8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5278	Homo sapiens actin related protein M1		84517	ARPM1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	69	F9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5927	"Homo sapiens ciliary neurotrophic factor receptor, transcript variant 2"		1271	CNTFR				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	70	F10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5239	"Homo sapiens actin related protein 2/3 complex, subunit 1B, 41kDa"		10095	ARPC1B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	71	F11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9766	Homo sapiens zinc finger protein 276 homolog (mouse		92822	ZNF276				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	72	F12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	924	Homo sapiens chromosome 1 open reading frame 27		54953	C1orf27				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	73	G1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2676	Homo sapiens CD34 antigen		947	CD34				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	74	G2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8206	Homo sapiens filamin-binding LIM protein-1		54751	FBLIM1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	75	G3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5033	Homo sapiens apoptosis-inducing factor (AIF)-homologous mitochondrion-associated inducer of death			AIFM2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	76	G4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6696	Homo sapiens adipocyte-specific adhesion molecule		79827	ASAM				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	77	G5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4503	"Homo sapiens melanoma antigen, family E, 1, cancer/testis specific"		51438	MAGEC2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	78	G6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8917	"Homo sapiens family with sequence similarity 38, member A"		9780	FAM38A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	79	G7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5115	"Homo sapiens nuclear factor (erythroid-derived 2), 45kDa"		4778	NFE2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	80	G8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9815	"Homo sapiens centaurin, alpha 1"		11033	ADAP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	81	G9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9955	"Homo sapiens Fc fragment of IgG, high affinity Ia, receptor for (CD64"		2209	FCGR1A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	82	G10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1932	Homo sapiens translocation associated membrane protein 1		23471	TRAM1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	83	G11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2509	"Homo sapiens solute carrier family 35, member F2"		54733	SLC35F2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	84	G12																annotation not available
11058	85	H1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10209	"Homo sapiens chemokine (C-C motif) receptor 6, transcript variant 2"		1235	CCR6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	86	H2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4750	Homo sapiens XPA binding protein 1		11321	GPN1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	87	H3																annotation not available
11058	88	H4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	955	"Homo sapiens actin, beta"		60	ACTB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	89	H5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8226	Homo sapiens DEK oncogene (DNA binding		7913	DEK				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	90	H6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6451	Homo sapiens platelet-derived growth factor receptor-like		5157	PDGFRL				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	91	H7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8617	"Homo sapiens synaptotagmin-like 2, transcript variant b"		54843	SYTL2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	92	H8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	321	Homo sapiens 1-acylglycerol-3-phosphate O-acyltransferase 3		56894	AGPAT3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	93	H9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8440	Homo sapiens fibromodulin		2331	FMOD				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	94	H10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	7370	Homo sapiens hypothetical protein BC014311		115548	FCHO2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	95	H11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9460	"Homo sapiens purinergic receptor P2Y, G-protein coupled, 2, transcript variant 3"		5029	P2RY2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11058	96	H12																annotation not available
11059	1	A1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8789	Homo sapiens PTX1 protein		51290	ERGIC2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	2	A2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8366	"Homo sapiens mucin 7, salivary"		4589	MUC7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	3	A3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9765	Homo sapiens hypothetical protein MGC45594		284273	ZADH2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	4	A4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10149	"Homo sapiens guanine nucleotide binding protein (G protein), alpha 13"		10672	GNA13				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	5	A5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10198	Homo sapiens tubulin tyrosine ligase		150465	TTL				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	6	A6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4964	Homo sapiens peroxisomal biogenesis factor 14		5195	PEX14				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	7	A7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4968	Homo sapiens 5-hydroxytryptamine (serotonin) receptor 1D		3352	HTR1D				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	8	A8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5001	Homo sapiens NCK adaptor protein 1		4690	NCK1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	9	A9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6720	"Homo sapiens NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa"		4704	NDUFA9				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	10	A10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	7152	Homo sapiens hypothetical protein MGC4655			B3GNT9				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	11	A11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	3899	Homo sapiens cyclin I		10983	CCNI				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	12	A12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4483	"Homo sapiens zinc finger, DHHC domain containing 16, transcript variant 1"		84287	ZDHHC16				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	13	B1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4562	Homo sapiens NIF3 NGG1 interacting factor 3-like 1 (S. pombe		60491	NIF3L1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	14	B2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8978	"Homo sapiens eukaryotic translation initiation factor 2C, 2"		27161	EIF2C2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	15	B3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9537	"Homo sapiens UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"		84002	B3GNT5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	16	B4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	795	Homo sapiens hypothetical protein BC016861		90557	CCDC74A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	17	B5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8181	Homo sapiens glycerol-3-phosphate dehydrogenase 2 (mitochondrial		2820	GPD2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	18	B6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9936	"Homo sapiens UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4"		8705	B3GALT4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	19	B7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	240	Homo sapiens hypothetical protein FLJ20425		55646	LYAR				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	20	B8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1240	"Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 10"		3766	KCNJ10				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	21	B9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1361	Homo sapiens Theg homolog (mouse		51298	THEG				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	22	B10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5676	"Homo sapiens armadillo repeat containing, X-linked 3, transcript variant 2"		51566	ARMCX3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	23	B11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9628	Homo sapiens vasodilator-stimulated phosphoprotein		7408	VASP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	24	B12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9769	"Homo sapiens interleukin 13 receptor, alpha 2"		3598	IL13RA2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	25	C1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9897	"Homo sapiens centaurin, alpha 2"		55803	ADAP2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	26	C2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9954	Homo sapiens glycoprotein 2 (zymogen granule membrane		2813	GP2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	27	C3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9972	Homo sapiens angiotensin II receptor-like 1		187	APLNR				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	28	C4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4345	Homo sapiens v-fos FBJ murine osteosarcoma viral oncogene homolog		2353	FOS				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	29	C5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6996	Homo sapiens mitochondrial translational release factor 1-like		54516	MTRF1L				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	30	C6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1963	Homo sapiens HIV-1 rev binding protein 2		11103	KRR1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	31	C7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9818	"Homo sapiens surfactant, pulmonary-associated protein B"		6439	SFTPB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	32	C8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	81	Homo sapiens potassium channel modulatory factor 1		56888	KCMF1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	33	C9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2730	"Homo sapiens decay accelerating factor for complement (CD55, Cromer blood group system"		1604	CD55				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	34	C10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	7256	"Homo sapiens ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C isoform 2"		245973	ATP6V1C2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	35	C11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	3809	"Homo sapiens dual specificity phosphatase 6, transcript variant 1"		1848	DUSP6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	36	C12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	3908	Homo sapiens ubiquitin specific protease 21		27005	USP21				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	37	D1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1626	Homo sapiens LAG1 longevity assurance homolog 3 (S. cerevisiae		204219	LASS3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	38	D2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9968	"Homo sapiens proline arginine-rich end leucine-rich repeat protein, transcript variant 1"		5549	PRELP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	39	D3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1142	"Homo sapiens gap junction protein, alpha 1, 43kDa (connexin 43"		2697	GJA1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	40	D4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2502	"Homo sapiens protein phosphatase 1A (formerly 2C), magnesium-dependent, alpha isoform, transcript variant 1"		5494	PPM1A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	41	D5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4132	"Homo sapiens protein kinase, cAMP-dependent, regulatory, type II, alpha"		5576	PRKAR2A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	42	D6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5270	Homo sapiens mitogen-activated protein kinase-activated protein kinase 3		7867	MAPKAPK3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	43	D7																annotation not available
11059	44	D8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	447	"Homo sapiens cDNA clone MGC:21553 IMAGE:4155396, complete cds."							DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	45	D9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1349	Homo sapiens LAG1 longevity assurance homolog 3 (S. cerevisiae		204219	LASS3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	46	D10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1058	Homo sapiens salvador homolog 1 (Drosophila		60485	SAV1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	47	D11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1079	Homo sapiens MHC class I polypeptide-related sequence A		4276	MICA				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	48	D12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1826	"Homo sapiens brain and reproductive organ-expressed (TNFRSF1A modulator), transcript variant 3"		9577	BRE				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	49	E1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2291	Homo sapiens neurotensin receptor 2		23620	NTSR2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	50	E2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	444	Homo sapiens chemokine binding protein 2		1238	CCBP2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	51	E3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1350	Homo sapiens calreticulin 3		125972	CALR3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	52	E4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1977	Homo sapiens neuropeptide Y receptor Y1		4886	NPY1R				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	53	E5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9521	Homo sapiens hypothetical protein FLJ25414		124783	C17orf46				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	54	E6																annotation not available
11059	55	E7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6819	"Homo sapiens CDC42 effector protein (Rho GTPase binding) 1, transcript variant 2"		11135	CDC42EP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	56	E8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	7025	Homo sapiens peptidase (mitochondrial processing) beta		9512	PMPCB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	57	E9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	7167	Homo sapiens aryl hydrocarbon receptor interacting protein-like 1		23746	AIPL1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	58	E10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5423	Homo sapiens sphingosine kinase 1		8877	SPHK1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	59	E11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8792	"Homo sapiens, Similar to flotillin 2, clone MGC:5052 IMAGE:3461759"		2319	FLOT2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	60	E12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9517	Homo sapiens hypothetical protein BC017397		148523	C1orf51				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	61	F1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9566	"Homo sapiens nuclear receptor subfamily 2, group E, member 1"		7101	NR2E1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	62	F2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10207	"Homo sapiens calcium/calmodulin-dependent protein kinase ID, transcript variant 2"		57118	CAMK1D				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	63	F3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4773	"Homo sapiens aldehyde dehydrogenase 3 family, member B2"		222	ALDH3B2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	64	F4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	4510	Homo sapiens pelota homolog (Drosophila		53918	PELO				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	65	F5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9391	"Homo sapiens protein phosphatase 1, regulatory (inhibitor) subunit 12B"		4660	PPP1R12B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	66	F6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6956	Homo sapiens putative ethanolamine kinase		55224	ETNK2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	67	F7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5798	"Homo sapiens acid phosphatase, prostate"		55	ACPP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	68	F8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8320	"Homo sapiens sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein"		6442	SGCA				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	69	F9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	3017	Homo sapiens similar to RIKEN cDNA 2600001A11 gene		112840	WDR89				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	70	F10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	1392	"Homo sapiens Parkinson disease (autosomal recessive, juvenile) 2, parkin"		5071	PARK2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	71	F11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9702	Homo sapiens paralemmin		5064	PALM				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11059	72	F12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10141	"Homo sapiens adrenergic, beta, receptor kinase 2"		157	ADRBK2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
